pax_tax,pax_fcny,avg_dist_cnt_m3,seg_flight,tkt_3y_amt,dist_cnt_y3,dist_i_cnt_y3,seat_walkway_cnt_y3,flt_bag_cnt_y1,dist_i_cnt_y2,pref_month_m3_1,seg_route_to,avg_dist_cnt_m6,tkt_avg_amt_y3,emd_lable2
433.13,1209.0,0.0,AB1010,22389.75,80182,79012,8,4,79012,0,JFK,0.0,0.0,0
276.13,150.0,0.0,AB1008,0.0,0,0,0,0,0,0,LAX,0.0,0.0,0
445.16,685.0,0.0,AB1009,0.0,0,0,0,0,0,0,LAX,0.0,1151.39,0
564.81,2518.0,0.0,AB1009,0.0,0,0,0,0,0,0,LAX,0.0,9834.0425,0
417.66,378.0,0.0,AB1009,3367.33,23379,21675,2,0,0,0,LAX,0.0,0.0,0
569.42,4000.0,0.0,AB1006,0.0,0,0,0,0,0,0,JFK,0.0,0.0,0
426.13,225.0,0.0,AB1009,0.0,0,0,0,0,0,0,LAX,0.0,0.0,0
279.66,355.0,0.0,AB1015,519.66,6038,6038,1,0,0,0,LAX,0.0,0.0,0
454.16,340.0,0.0,AB1006,0.0,0,0,0,0,0,0,JFK,0.0,1087.55,0
276.46,220.0,0.0,AB1008,0.0,0,0,0,0,0,0,LAX,0.0,0.0,0
418.26,920.0,0.0,AB1010,17801.7,31972,31972,3,0,0,0,JFK,0.0,0.0,0
290.93,3870.0,0.0,AB1006,29552.1,32049,29477,2,0,29477,0,JFK,0.0,5484.636667,0
453.66,964.0,0.0,AB1010,0.0,0,0,0,0,0,0,JFK,0.0,2346.3925,0
278.31,3190.0,0.0,AB1006,11983.33,17374,17374,1,0,17374,0,JFK,0.0,0.0,0
281.63,230.0,0.0,AB1008,4543.95,71252,71252,2,4,23902,0,LAX,0.0,0.0,0
579.9,400.0,0.0,AB1009,0.0,0,0,0,0,0,0,LAX,0.0,0.0,0
243.21,337.0,0.0,AB1008,0.0,0,0,0,0,0,0,LAX,0.0,1131.662222,0
442.03,330.0,0.0,AB1010,0.0,0,0,0,0,0,0,JFK,0.0,0.0,0
271.31,738.0,1915.0,AB1006,5521.99,28818,26478,0,0,26478,0,JFK,1915.0,1104.398,0
438.13,200.0,0.0,AB1009,0.0,0,0,0,0,0,0,LAX,0.0,0.0,0
281.16,260.0,0.0,AB1008,0.0,0,0,0,0,0,0,LAX,0.0,406.53,1
279.26,220.0,0.0,AB1008,0.0,0,0,0,0,0,0,LAX,0.0,377.055,0
454.16,285.0,0.0,AB1010,1889.55,26478,26478,1,0,26478,0,JFK,0.0,944.775,0
295.64,300.0,0.0,AB1015,0.0,0,0,0,0,0,0,LAX,0.0,480.6233333,0
409.44,394.0,0.0,AB1009,0.0,0,0,0,0,0,0,LAX,0.0,624.43,0
311.13,275.0,0.0,AB1006,840.12,14543,13088,1,2,13088,0,JFK,0.0,0.0,0
422.13,224.0,0.0,AB1008,0.0,0,0,0,0,0,0,LAX,0.0,0.0,0
264.46,460.0,0.0,AB1006,1886.71,26734,26734,2,0,0,0,JFK,0.0,0.0,0
299.06,329.0,0.0,AB1010,2969.17,29192,25934,0,0,0,0,JFK,0.0,0.0,0
420.46,448.0,0.0,AB1006,0.0,0,0,0,0,0,0,JFK,0.0,738.18,0
584.43,3714.0,0.0,AB1006,40345.72,69213,69213,2,1,54719,0,JFK,0.0,0.0,0
584.43,3055.0,0.0,AB1008,0.0,0,0,0,0,0,0,LAX,0.0,0.0,0
545.51,2774.0,0.0,AB1009,0.0,0,0,0,0,0,0,LAX,0.0,0.0,0
301.21,190.0,0.0,AB1008,1209.72,24495,21675,4,0,21675,0,LAX,0.0,0.0,0
280.06,268.0,0.0,AB1015,1250.96,16905,16905,0,0,0,0,LAX,0.0,0.0,0
335.96,540.0,0.0,AB1010,0.0,0,0,0,0,0,0,JFK,0.0,902.04,0
280.16,460.0,0.0,AB1006,0.0,0,0,0,0,0,0,JFK,0.0,762.4475,0
283.81,950.0,0.0,AB1006,6095.72,28705,28705,0,0,28705,0,JFK,0.0,0.0,0
166.26,340.0,0.0,AB1009,0.0,0,0,0,0,0,0,LAX,0.0,1120.455,0
487.96,720.0,0.0,AB1008,2386.8,13746,13746,0,0,13746,0,LAX,0.0,0.0,0
292.33,2700.0,0.0,AB1010,18618.39,13088,13088,0,0,13088,0,JFK,0.0,0.0,0
298.96,135.0,0.0,AB1010,0.0,0,0,0,0,0,0,JFK,0.0,0.0,0
437.86,210.0,0.0,AB1006,88.85,1855,1855,0,0,0,0,JFK,0.0,0.0,0
450.26,414.0,0.0,AB1006,0.0,0,0,0,0,0,0,JFK,0.0,1435.732,0
251.96,1408.0,0.0,AB1010,0.0,0,0,0,0,0,0,JFK,0.0,4843.38,0
279.96,280.0,0.0,AB1006,0.0,0,0,0,0,0,0,JFK,0.0,0.0,0
435.71,593.0,0.0,AB1010,7298.99,65802,65802,3,1,39868,0,JFK,0.0,0.0,0
306.1,620.0,0.0,AB1010,4020.64,47447,44049,2,4,44049,0,JFK,0.0,0.0,0
454.53,238.0,0.0,AB1008,0.0,0,0,0,0,0,0,LAX,0.0,0.0,0
274.73,130.0,0.0,AB1009,0.0,0,0,0,0,0,0,LAX,0.0,0.0,0
468.26,519.0,0.0,AB1010,3402.98,28657,25934,4,0,0,0,JFK,0.0,0.0,0
311.16,159.0,0.0,AB1008,3298.25,49028,43350,7,0,43350,0,LAX,0.0,412.28125,0
274.73,230.0,0.0,AB1009,1542.86,29759,29759,0,4,29759,0,LAX,0.0,385.715,0
300.01,300.0,0.0,AB1008,1952.37,24984,21675,1,0,21675,0,LAX,0.0,0.0,0
455.51,772.0,0.0,AB1009,0.0,0,0,0,0,0,0,LAX,0.0,3440.825,0
280.51,3620.0,0.0,AB1010,0.0,0,0,0,0,0,0,JFK,0.0,0.0,0
265.03,3340.0,0.0,AB1006,0.0,0,0,0,0,0,0,JFK,0.0,0.0,0
264.36,220.0,0.0,AB1008,0.0,0,0,0,0,0,0,LAX,0.0,271.6266667,0
454.43,523.0,0.0,AB1009,5400.32,32542,32542,3,2,32542,0,LAX,0.0,0.0,0
347600.0,285000.0,0.0,AB1008,1608.02,23902,23902,3,0,23902,0,LAX,0.0,0.0,0
443.66,680.0,0.0,AB1010,4566.06,25934,25934,2,0,13000,0,JFK,0.0,0.0,1
272.83,435.0,0.0,AB1006,2918.02,39077,39077,2,4,35936,0,JFK,0.0,0.0,0
442.91,392.0,0.0,AB1008,2483.4,31583,31583,0,0,31583,0,LAX,0.0,0.0,0
443.03,515.0,0.0,AB1006,0.0,0,0,0,0,0,0,JFK,0.0,0.0,0
422.13,222.0,0.0,AB1010,0.0,0,0,0,0,0,0,JFK,0.0,0.0,0
438.26,1044.0,0.0,AB1010,0.0,0,0,0,0,0,0,JFK,0.0,3133.13,0
433.66,756.0,0.0,AB1010,6769.29,26695,25934,1,0,0,0,JFK,0.0,0.0,0
281.96,215.0,0.0,AB1008,0.0,0,0,0,0,0,0,LAX,0.0,355.11,0
280.23,495.0,0.0,AB1008,0.0,0,0,0,0,0,0,LAX,0.0,0.0,0
281.31,345.0,0.0,AB1008,2245.23,29375,29375,1,0,29375,0,LAX,0.0,0.0,0
561.21,3064.0,1313.0,AB1006,0.0,0,0,0,0,0,12,JFK,1313.0,5941.037931,0
287.56,620.0,0.0,AB1010,5828.45,60310,60310,4,0,30818,0,JFK,0.0,0.0,0
301.41,1054.0,0.0,AB1008,6951.94,24671,21675,0,0,21675,0,LAX,0.0,1737.985,0
283.41,2600.0,0.0,AB1006,0.0,0,0,0,0,0,0,JFK,0.0,0.0,0
454.16,1174.0,0.0,AB1006,15527.36,43179,43179,3,1,17245,0,JFK,0.0,0.0,0
254.41,220.0,0.0,AB1008,0.0,0,0,0,0,0,0,LAX,0.0,348.2175,0
455.51,737.0,0.0,AB1006,4670.22,26478,26478,2,0,26478,0,JFK,0.0,0.0,0
287.03,290.0,0.0,AB1008,0.0,0,0,0,0,0,0,LAX,0.0,0.0,0
285.55,350.0,0.0,AB1009,0.0,0,0,0,0,0,0,LAX,0.0,0.0,0
287.03,645.0,0.0,AB1008,0.0,0,0,0,0,0,0,LAX,0.0,0.0,0
270.56,425.0,0.0,AB1008,0.0,0,0,0,0,0,0,LAX,0.0,507.61875,0
315.03,1914.0,0.0,AB1010,16309.25,40597,38638,2,0,38638,0,JFK,0.0,0.0,0
440.13,355.0,0.0,AB1010,0.0,0,0,0,0,0,0,JFK,0.0,0.0,1
455.61,730.0,0.0,AB1006,0.0,0,0,0,0,0,0,JFK,0.0,0.0,0
453.66,692.0,0.0,AB1006,0.0,0,0,0,0,0,0,JFK,0.0,0.0,0
455.51,190.0,0.0,AB1008,1204.89,21675,21675,1,0,21675,0,LAX,0.0,602.445,0
278.26,1529.0,0.0,AB1006,0.0,0,0,0,0,0,0,JFK,0.0,3240.4125,0
467.96,129.0,0.0,AB1015,490.14,13595,10867,0,0,0,0,LAX,0.0,0.0,0
559.83,3049.0,0.0,AB1006,0.0,0,0,0,0,0,0,JFK,0.0,4594.345333,0
549.51,4024.0,0.0,AB1006,0.0,0,0,0,0,0,0,JFK,0.0,4594.345333,0
223.66,520.0,0.0,AB1009,0.0,0,0,0,0,0,0,LAX,0.0,4056.075,0
278.76,175.0,0.0,AB1015,170.55,3889,3889,1,0,3889,0,LAX,0.0,0.0,0
438.06,160.0,0.0,AB1009,0.0,0,0,0,0,0,0,LAX,0.0,275.6225,0
145.13,384.0,0.0,AB1008,2664.45,12291,12291,1,0,12291,0,LAX,0.0,1332.225,0
227.71,311.0,0.0,AB1009,0.0,0,0,0,0,0,0,LAX,3176.0,1942.9225,0
297.53,205.0,0.0,AB1010,0.0,0,0,0,0,0,0,JFK,0.0,0.0,0
455.43,250.0,0.0,AB1008,11534.88,55818,55818,4,4,55818,0,LAX,10808.0,1922.48,0
455.43,900.0,0.0,AB1008,11534.88,55818,55818,4,4,55818,0,LAX,10808.0,1922.48,1
313.71,233.0,0.0,AB1009,0.0,0,0,0,0,0,0,LAX,0.0,370.88,0
299.16,390.0,0.0,AB1006,0.0,0,0,0,0,0,0,JFK,0.0,941.4953846,1
450.91,352.0,0.0,AB1010,0.0,0,0,0,0,0,0,JFK,0.0,1120.59,0
281.93,370.0,0.0,AB1008,0.0,0,0,0,0,0,0,LAX,0.0,0.0,0
225.96,340.0,0.0,AB1009,0.0,0,0,0,0,0,0,LAX,0.0,931.702,0
584.41,4157.0,0.0,AB1010,46971.85,55249,53906,1,0,26478,0,JFK,0.0,7828.641667,0
584.41,3264.0,0.0,AB1006,46971.85,55249,53906,1,0,26478,0,JFK,0.0,7828.641667,0
283.71,2600.0,0.0,AB1010,16318.64,34503,34503,4,0,34503,0,JFK,0.0,4079.66,0
280.06,310.0,0.0,AB1008,2081.59,27713,27713,1,0,13827,0,LAX,0.0,520.3975,1
435.33,770.0,0.0,AB1006,5273.12,39478,39478,2,2,39478,0,JFK,0.0,0.0,0
270.46,490.0,0.0,AB1010,0.0,0,0,0,0,0,0,JFK,0.0,0.0,0
453.66,933.0,0.0,AB1010,16151.55,82555,82555,6,3,56621,0,JFK,0.0,0.0,0
300.51,285.0,0.0,AB1009,1854.74,23941,21675,3,0,21675,0,LAX,0.0,0.0,0
503.66,2579.0,0.0,AB1008,55919.83,65025,65025,6,2,43350,0,LAX,0.0,0.0,0
201.9,96.0,0.0,AB1015,0.0,0,0,0,0,0,0,LAX,0.0,171.1366667,0
456.91,1522.0,0.0,AB1010,0.0,0,0,0,0,0,0,JFK,0.0,4845.285,0
308.36,230.0,0.0,AB1009,1576.8,25155,25155,1,0,0,0,LAX,0.0,0.0,0
468.26,129.0,0.0,AB1015,1635.11,37098,32542,0,4,21675,0,LAX,0.0,233.5871429,0
153.76,598.0,0.0,AB1008,6126.81,41547,41547,3,0,11786,0,LAX,0.0,0.0,0
313200.0,220000.0,0.0,AB1008,1295.24,23713,23713,1,0,23713,0,LAX,0.0,0.0,0
280.23,437.0,0.0,AB1010,165.83,1117,1117,0,1,1117,0,JFK,0.0,0.0,0
212.96,280.0,0.0,AB1010,0.0,0,0,0,0,0,0,JFK,0.0,0.0,0
321.71,282.0,0.0,AB1008,4325.5,27356,24343,5,4,21675,0,LAX,0.0,0.0,0
248.01,275.0,0.0,AB1008,1733.75,29759,29759,3,0,29759,0,LAX,0.0,0.0,1
268.26,472.0,0.0,AB1006,584.51,13678,13000,1,0,0,0,JFK,0.0,292.255,0
279.56,320.0,0.0,AB1008,3524.35,27713,27713,3,0,0,0,LAX,0.0,881.0875,0
282.46,495.0,0.0,AB1006,3291.41,29317,29317,4,0,29317,0,JFK,0.0,0.0,1
273.96,300.0,0.0,AB1006,0.0,0,0,0,0,0,0,JFK,0.0,497.25,0
454.43,447.0,0.0,AB1006,3114.24,26478,26478,0,1,26478,0,JFK,0.0,0.0,1
453.56,993.0,0.0,AB1009,0.0,0,0,0,0,0,0,LAX,0.0,0.0,0
433.56,993.0,0.0,AB1009,0.0,0,0,0,0,0,0,LAX,0.0,0.0,0
280.16,840.0,0.0,AB1009,5618.56,29455,29455,1,0,14698,0,LAX,0.0,0.0,0
346.5,390.0,0.0,AB1010,3436.06,38868,38868,1,0,12934,0,JFK,0.0,0.0,0
450.81,1093.0,0.0,AB1010,9783.52,48578,48578,1,2,48578,0,JFK,0.0,0.0,0
284.01,2990.0,0.0,AB1008,18655.57,47577,47577,4,0,23902,0,LAX,0.0,2331.94625,0
283.41,450.0,0.0,AB1008,2865.15,24445,24445,4,0,24445,0,LAX,0.0,0.0,0
270.56,170.0,0.0,AB1015,0.0,0,0,0,0,0,0,LAX,0.0,171.585,0
309.46,200.0,0.0,AB1009,0.0,0,0,0,0,0,0,LAX,0.0,0.0,0
311.86,320.0,0.0,AB1008,0.0,0,0,0,0,0,0,LAX,0.0,0.0,0
455.33,710.0,0.0,AB1010,0.0,0,0,0,0,0,0,JFK,0.0,0.0,1
455.51,623.0,0.0,AB1006,0.0,0,0,0,0,0,0,JFK,0.0,0.0,0
450.41,687.0,0.0,AB1006,8207.91,106414,105368,7,2,79434,0,JFK,0.0,0.0,0
455.61,581.0,0.0,AB1006,8207.91,106414,105368,7,2,79434,0,JFK,0.0,0.0,0
455.31,257.0,0.0,AB1008,0.0,0,0,0,0,0,0,LAX,0.0,1436.8125,1
463.91,637.0,0.0,AB1010,4015.96,26478,26478,0,0,26478,0,JFK,0.0,0.0,0
419.06,330.0,0.0,AB1015,0.0,0,0,0,0,0,0,LAX,0.0,544.515,0
418.86,330.0,0.0,AB1015,0.0,0,0,0,0,0,0,LAX,0.0,544.515,0
444.86,136.0,0.0,AB1009,0.0,0,0,0,0,0,0,LAX,0.0,452.15,0
283.31,620.0,0.0,AB1009,3908.78,27869,27869,1,0,27869,0,LAX,0.0,977.195,0
441.31,499.0,0.0,AB1006,0.0,0,0,0,0,0,0,JFK,0.0,1580.635,0
225.96,460.0,0.0,AB1010,0.0,0,0,0,0,0,0,JFK,0.0,1524.9,0
279.66,200.0,0.0,AB1008,1375.96,23675,23675,4,0,0,0,LAX,0.0,0.0,0
286.23,250.0,0.0,AB1010,0.0,0,0,0,0,0,0,JFK,0.0,0.0,0
605.1,312.0,0.0,AB1009,0.0,0,0,0,0,0,0,LAX,0.0,0.0,0
453.56,993.0,0.0,AB1009,0.0,0,0,0,0,0,0,LAX,0.0,3423.665,0
433.56,993.0,0.0,AB1009,0.0,0,0,0,0,0,0,LAX,0.0,3423.665,0
257.26,453.0,0.0,AB1006,3123.71,27678,27678,0,0,0,0,JFK,0.0,780.9275,0
400.66,840.0,0.0,AB1008,1244.32,30195,30195,0,0,0,0,LAX,0.0,0.0,0
280.56,270.0,0.0,AB1008,0.0,0,0,0,0,0,0,LAX,0.0,445.955,0
467.26,3660.0,0.0,AB1010,0.0,0,0,0,0,0,0,JFK,0.0,9649.52,0
239.26,255.0,0.0,AB1010,0.0,0,0,0,0,0,0,JFK,0.0,439.595,0
387.31,697.0,0.0,AB1010,5597.42,57660,57660,3,1,57660,0,JFK,0.0,1119.484,1
280.56,245.0,0.0,AB1006,1629.24,34503,34503,2,0,34503,0,JFK,0.0,0.0,0
350900.0,320000.0,0.0,AB1008,0.0,0,0,0,0,0,0,LAX,0.0,0.0,0
276.96,242.0,0.0,AB1008,1598.82,22895,22895,3,0,22895,0,LAX,0.0,399.705,0
535.2,450.0,0.0,AB1009,2186.73,29761,29761,0,0,0,0,LAX,0.0,0.0,0
240.51,1043.0,0.0,AB1010,12527.25,26478,26478,1,0,26478,0,JFK,0.0,0.0,1
279.21,200.0,0.0,AB1008,0.0,10808,10808,1,0,0,0,LAX,0.0,0.0,0
530.56,2419.0,0.0,AB1006,33508.92,56071,52412,5,0,26478,0,JFK,0.0,0.0,0
227.71,2116.0,7176.25,AB1006,21207.0,41793,41793,4,5,41793,12,JFK,7176.25,4241.4,0
227.71,358.0,7176.25,AB1006,21207.0,41793,41793,4,5,41793,12,JFK,7176.25,4241.4,0
454.53,1905.0,13088.0,AB1010,117647.33,207889,206554,9,5,128752,1,JFK,11420.0,10219.86647,0
418.06,369.0,0.0,AB1008,2544.47,27713,27713,0,0,0,0,LAX,0.0,0.0,0
455.33,440.0,0.0,AB1010,0.0,0,0,0,0,0,0,JFK,0.0,0.0,0
455.61,656.0,0.0,AB1010,0.0,0,0,0,0,0,0,JFK,0.0,0.0,0
455.51,656.0,0.0,AB1010,4155.9,26088,26088,0,0,26088,0,JFK,0.0,0.0,0
296.51,1278.0,0.0,AB1010,8189.18,28767,26478,3,0,26478,0,JFK,0.0,0.0,0
348600.0,220000.0,0.0,AB1008,0.0,0,0,0,0,0,0,LAX,0.0,335.94,0
282.46,280.0,0.0,AB1008,0.0,0,0,0,0,0,0,LAX,0.0,465.45,0
280.76,385.0,0.0,AB1006,2552.55,27934,27934,1,0,13934,0,JFK,0.0,0.0,0
313.13,3657.0,0.0,AB1006,55924.25,72514,65500,4,4,52566,0,JFK,0.0,0.0,0
279.06,490.0,0.0,AB1006,0.0,0,0,0,0,0,0,JFK,0.0,809.32,0
282.23,2550.0,0.0,AB1008,0.0,0,0,0,0,0,0,LAX,0.0,0.0,0
296.71,1069.0,0.0,AB1006,0.0,0,0,0,0,0,0,JFK,0.0,0.0,0
405.56,358.0,0.0,AB1009,0.0,0,0,0,0,0,0,LAX,0.0,519.806,0
227.31,555.0,0.0,AB1010,15197.75,52412,52412,3,1,26478,0,JFK,0.0,0.0,0
582.0,520.0,0.0,AB1010,5150.59,34020,34020,4,0,0,0,JFK,0.0,0.0,0
584.43,3397.0,0.0,AB1008,0.0,0,0,0,0,0,0,LAX,0.0,0.0,0
544.81,4959.0,0.0,AB1008,0.0,0,0,0,0,0,0,LAX,0.0,0.0,0
544.16,2280.0,0.0,AB1008,0.0,0,0,0,0,0,0,LAX,0.0,0.0,0
264.03,470.0,0.0,AB1008,0.0,0,0,0,0,0,0,LAX,0.0,0.0,0
422.51,265.0,0.0,AB1008,1698.06,27869,27869,1,0,27869,0,LAX,0.0,424.515,0
450.91,1649.0,0.0,AB1010,26228.53,65730,56328,12,2,56328,0,JFK,1476.0,1991.323571,0
277.23,1578.0,0.0,AB1006,0.0,0,0,0,0,0,0,JFK,0.0,0.0,0
575.4,590.0,0.0,AB1009,2915.15,29761,29761,2,0,0,0,LAX,0.0,0.0,0
292.33,2526.0,0.0,AB1006,0.0,0,0,0,0,0,0,JFK,13088.0,5067.135,0
298.33,2350.0,0.0,AB1010,0.0,0,0,0,0,0,0,JFK,0.0,0.0,0
273.46,109.0,0.0,AB1009,365.95,14567,14567,2,0,0,0,LAX,0.0,182.975,0
145.13,384.0,0.0,AB1006,0.0,0,0,0,0,0,0,JFK,0.0,0.0,0
331.5,300.0,0.0,AB1008,748.58,11667,11667,1,0,11667,0,LAX,0.0,0.0,0
302.11,594.0,0.0,AB1008,0.0,0,0,0,0,0,0,LAX,0.0,1037.8975,0
455.41,1588.0,0.0,AB1009,0.0,0,0,0,0,0,0,LAX,0.0,3422.295,0
386.01,655.0,0.0,AB1006,5281.22,34562,34562,1,0,34562,0,JFK,0.0,1320.305,0
453.56,941.0,0.0,AB1010,6469.21,25934,25934,2,0,0,0,JFK,0.0,3234.605,0
454.26,230.0,0.0,AB1015,1364.66,11754,10867,1,0,0,0,LAX,0.0,0.0,0
455.61,1316.0,0.0,AB1006,15391.73,63118,53552,5,0,27618,0,JFK,1170.0,2121.810833,0
454.81,912.0,0.0,AB1008,13711.15,55061,55061,2,0,44194,0,LAX,0.0,2742.23,1
559.2,412.0,0.0,AB1009,1972.95,29759,29759,1,0,29759,0,LAX,0.0,0.0,0
276.83,2100.0,0.0,AB1008,0.0,0,0,0,0,0,0,LAX,0.0,0.0,0
292.71,1914.0,0.0,AB1006,30809.48,54900,54900,1,0,54900,0,JFK,3984.0,6161.896,0
426.41,403.0,0.0,AB1006,0.0,0,0,0,0,0,0,JFK,0.0,666.53,0
225.63,110.0,0.0,AB1008,0.0,0,0,0,0,0,0,LAX,0.0,0.0,0
545.11,4750.0,0.0,AB1008,0.0,0,0,0,0,0,0,LAX,0.0,8433.7775,0
280.06,270.0,0.0,AB1008,0.0,0,0,0,0,0,0,LAX,0.0,398.86,1
454.41,271.0,0.0,AB1010,0.0,0,0,0,0,0,0,JFK,13088.0,926.105,0
277.63,170.0,0.0,AB1009,0.0,0,0,0,0,0,0,LAX,0.0,0.0,0
32520.0,213600.0,0.0,AB1010,0.0,0,0,0,0,0,0,JFK,0.0,0.0,0
274.06,880.0,0.0,AB1010,0.0,0,0,0,0,0,0,JFK,0.0,1069.70625,0
275.81,403.0,0.0,AB1009,2622.69,29759,29759,4,0,29759,0,LAX,0.0,0.0,0
418.56,240.0,0.0,AB1008,1449.71,24694,24694,1,0,0,0,LAX,0.0,0.0,0
435.31,1018.0,0.0,AB1006,0.0,0,0,0,0,0,0,JFK,0.0,3130.98,0
454.91,190.0,0.0,AB1008,2672.1,28382,27242,4,0,27242,0,LAX,0.0,668.025,0
299.16,610.0,0.0,AB1010,4044.31,26770,25934,3,0,0,0,JFK,0.0,1011.0775,0
279.56,135.0,0.0,AB1006,0.0,0,0,0,0,0,0,JFK,0.0,226.625,0
436.81,214.0,0.0,AB1006,1371.26,26478,26478,0,0,26478,0,JFK,0.0,0.0,0
289.93,1983.0,0.0,AB1010,19284.77,39566,39566,3,3,39566,0,JFK,0.0,0.0,0
278.76,175.0,0.0,AB1015,0.0,0,0,0,0,0,0,LAX,0.0,85.275,0
253.61,571.0,0.0,AB1008,0.0,0,0,0,0,0,0,LAX,0.0,986.255,0
299.46,3314.0,7065.75,AB1010,0.0,0,0,0,0,0,11,JFK,7065.75,7547.695,0
29410.0,49000.0,0.0,AB1006,0.0,0,0,0,0,0,0,JFK,0.0,360.815,0
280.26,150.0,0.0,AB1008,0.0,0,0,0,0,0,0,LAX,0.0,248.625,1
283.11,2100.0,0.0,AB1006,0.0,0,0,0,0,0,0,JFK,0.0,3416.645,0
417.56,235.0,0.0,AB1010,0.0,0,0,0,0,0,0,JFK,0.0,394.495,0
300.11,171.0,5991.25,AB1008,0.0,0,0,0,0,0,11,LAX,5991.25,279.22625,0
299.45,165.0,5991.25,AB1009,0.0,0,0,0,0,0,11,LAX,5991.25,279.22625,0
280.36,130.0,0.0,AB1015,0.0,0,0,0,0,0,0,LAX,0.0,93.13,0
453.76,800.0,0.0,AB1015,2723.6,10867,10867,1,0,0,0,LAX,0.0,2723.6,0
287.91,392.0,0.0,AB1006,2593.36,28138,27452,2,2,27452,0,JFK,0.0,0.0,0
450.91,1378.0,0.0,AB1006,0.0,0,0,0,0,0,0,JFK,0.0,4048.9075,0
271.06,280.0,0.0,AB1008,1845.45,30529,30529,2,0,15235,0,LAX,0.0,0.0,0
270.56,255.0,0.0,AB1010,1684.71,27494,26478,2,0,26478,0,JFK,0.0,0.0,0
283.31,305.0,0.0,AB1008,0.0,0,0,0,0,0,0,LAX,0.0,480.72,1
417.96,470.0,0.0,AB1015,2352.58,16905,16905,0,0,0,0,LAX,0.0,784.1933333,0
163.46,410.0,0.0,AB1006,0.0,0,0,0,0,0,0,JFK,0.0,1332.35,0
438.91,727.0,0.0,AB1008,0.0,0,0,0,0,0,0,LAX,0.0,2365.62,0
299.36,824.0,0.0,AB1006,4083.28,28620,25934,0,1,0,0,JFK,0.0,0.0,0
455.51,342.0,0.0,AB1006,0.0,0,0,0,0,0,0,JFK,1431.5,901.962,0
299.36,648.0,0.0,AB1009,0.0,0,0,0,0,0,0,LAX,0.0,0.0,0
419.93,334.0,0.0,AB1010,0.0,0,0,0,0,0,0,JFK,0.0,0.0,0
432.61,350.0,0.0,AB1006,2844.75,30738,30738,2,0,30738,0,JFK,0.0,711.1875,0
280.36,180.0,0.0,AB1008,1186.36,27713,27713,0,0,0,0,LAX,0.0,0.0,0
250.41,1454.0,0.0,AB1010,47229.49,107205,107205,10,4,77561,0,JFK,0.0,0.0,0
282.96,295.0,0.0,AB1008,1955.86,25080,25080,0,0,25080,0,LAX,0.0,488.965,0
444.86,613.0,0.0,AB1009,6359.0,55421,43291,3,1,10808,0,LAX,0.0,0.0,0
264.46,208.0,0.0,AB1008,0.0,0,0,0,0,0,0,LAX,0.0,343.55,0
282.13,300.0,0.0,AB1008,0.0,0,0,0,0,0,0,LAX,0.0,0.0,0
282.43,435.0,0.0,AB1008,0.0,0,0,0,0,0,0,LAX,0.0,0.0,0
455.43,615.0,0.0,AB1010,5471.65,32727,32727,1,1,32727,0,JFK,0.0,0.0,0
291.43,210.0,0.0,AB1009,0.0,0,0,0,0,0,0,LAX,0.0,0.0,0
530.56,2419.0,0.0,AB1006,33508.92,56071,52412,3,0,26478,0,JFK,0.0,0.0,0
289.53,3280.0,0.0,AB1010,76869.42,81115,81115,6,2,81115,0,JFK,0.0,0.0,0
386.01,655.0,0.0,AB1006,5281.22,34562,34562,1,0,34562,0,JFK,0.0,0.0,0
46760.0,78900.0,0.0,AB1008,0.0,0,0,0,0,0,0,LAX,0.0,0.0,0
46660.0,28400.0,0.0,AB1009,0.0,0,0,0,0,0,0,LAX,0.0,0.0,0
291.53,2550.0,0.0,AB1008,0.0,0,0,0,0,0,0,LAX,0.0,0.0,0
289.63,3618.0,0.0,AB1006,0.0,0,0,0,0,0,0,JFK,0.0,0.0,0
584.41,3710.0,0.0,AB1010,0.0,0,0,0,0,0,0,JFK,0.0,0.0,0
321.03,2164.0,0.0,AB1006,0.0,0,0,0,0,0,0,JFK,0.0,0.0,0
352.06,2220.0,0.0,AB1006,15308.24,28602,28602,2,0,0,0,JFK,0.0,3827.06,0
304.63,162.0,0.0,AB1010,3123.45,53498,52566,0,4,52566,0,JFK,0.0,0.0,0
299.46,300.0,0.0,AB1010,3123.45,53498,52566,0,4,52566,0,JFK,0.0,0.0,0
278.23,210.0,0.0,AB1009,0.0,0,0,0,0,0,0,LAX,0.0,0.0,0
305.5,2574.0,0.0,AB1006,23618.81,82867,78736,5,6,39868,0,JFK,0.0,0.0,0
8807.0,25000.0,0.0,AB1006,0.0,0,0,0,0,0,0,JFK,0.0,0.0,1
280.23,1260.0,0.0,AB1009,0.0,0,0,0,0,0,0,LAX,0.0,0.0,0
544.06,2610.0,0.0,AB1008,10180.0,66099,44866,12,1,1516,0,LAX,0.0,2663.815714,0
543.66,2579.0,0.0,AB1009,10180.0,66099,44866,12,1,1516,0,LAX,0.0,2663.815714,0
299.06,135.0,0.0,AB1010,867.75,27285,25934,0,0,0,0,JFK,0.0,0.0,0
280.73,424.0,0.0,AB1008,0.0,0,0,0,0,0,0,LAX,5959.0,894.8075,0
281.63,670.0,0.0,AB1006,0.0,0,0,0,0,0,0,JFK,0.0,0.0,0
301.41,1131.0,0.0,AB1008,0.0,0,0,0,0,0,0,LAX,0.0,3729.82625,1
